0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,29297331
0,30356429
0,30652636
0,30215671
0,29736104
0,3180244
0,29357016
0,30109555
0,29280962
0,30420628
0,28068866
0,306603
0,2889749
0,29897029
0,28940198
0,28761434
0,28110764
0,29026415
0,30212116
0,30493442
0,31547177
0,30644933
0,27851641
0,28971155
0,29858418
0,27473294
0,29687019
0,29406382
0,30332322
0,30558851
0,30899884
0,29799101
0,29766265
0,31449907
0,31836132
0,29617082
0,30155083
0,29035352
0,30038756
0,30765458
0,29405476
0,30130246
0,30035014
0,29375326
0,29460225
0,31879957
0,28996151
0,29502554
0,28495603
0,29904551
0,30396727
0,29472885
0,30344571
0,29276709
0,31268193
0,29968757
0,30778212
0,32180484
0,30437814
0,31333329
0,30251078
0,29689529
0,29076996
0,29615224
0,31158181
0,308625
0,28965294
0,29807327
0,28700277
0,30306596
0,30968992
0,29252683
0,27203976
0,30696732
0,33206908
0,30536007
0,30298451
0,30284043
0,30959664
0,32087593
0,31524681
0,29804739
0,3001726
0,3024634
0,29145515
0,31157783
0,30161908
0,31557064
0,29806456
0,31651301
0,28101222
0,31822525
0,28481585
0,28948929
0,30049931
0,28545251
0,30466546
0,30545437
0,31320319
0,29595506
0,51404602
0,53628388
0,22163173
0,68531548
0,59936064
0,43725467
0,19462031
0,27077614
0,67697089
0,6227255
0,54256859
0,60860874
0,35315852
0,56075896
0,51025983
0,34457116
0,34745987
0,12284835
0,45201226
0,43558697
0,65358888
0,1801124
0,47944289
0,42081222
0,61939594
0,59175487
0,51813826
0,40020666
0,52391591
0,5357559
0,5319997
0,36424242
0,18589679
0,68584126
0,33622582
0,53118168
0,49847307
0,42100693
0,28031131
0,45256258
0,29243332
0,50869764
0,49131047
0,46708253
0,63142232
0,24889856
0,414501
0,26507432
0,38451435
0,61170986
0,64371887
0,6058901
0,67431869
0,59976568
0,59339735
0,61091227
0,45239811
0,53109052
0,55161963
0,6007972
0,46064102
0,32801407
0,43197897
0,65239567
0,4602203
0,42168732
0,48112248
0,34745652
0,63723684
0,68492003
0,29193437
0,45653912
0,54972003
0,37445075
0,43537344
0,56993268
0,19378756
0,3868274
0,32743012
0,59972802
0,37234849
0,56108616
0,4350878
0,58815593
0,56289062
0,50519777
0,52746067
0,59369489
0,11009707
0,52542009
0,40705636
0,46217259
0,47066
0,48603481
0,39390059
0,61870608
0,29263102
0,43091432
0,42548298
0,61374861
0,22423057
0,45586128
0,58022389
0,38119881
0,66926299
0,69999779
0,69785733
0,57060719
0,40861036
0,5928682
0,33116645
0,51466006
0,49140136
0,36034886
0,33268964
0,50462239
0,47954961
0,57304585
0,51756186
0,68792863
0,59363505
0,49623617
0,2985277
0,2699699
0,4836541
0,35749161
0,50301853
0,4014143
0,54558993
0,23761447
0,61297963
0,62677399
0,40033365
0,29767351
0,57159182
0,53893064
0,43252052
0,50838856
0,49650866
0,47145133
0,5201402
0,64948329
0,51991147
0,3628135
0,2051193
0,52260907
0,4056875
0,18295383
0,31451169
0,51863758
0,44171907
0,50173744
0,56611235
0,41967118
0,41589268
0,42071102
0,25328118
0,50762348
0,43925346
0,27289977
0,39710681
0,54814705
0,49994632
0,62482275
